27488,293237, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 82.75, 0.466, 68.57, 0.309, 0.00, 0.000
27489,293248, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 82.75, 0.475, 104.34, 0.290, 0.00, 0.000
27490,293258, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 82.19, 0.547, 0.00, 0.000, 0.00, 0.000
27491,293269, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 83.33, 0.606, 105.26, 0.165, 0.00, 0.000
27492,293280, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 82.19, 0.613, 0.00, 0.000, 0.00, 0.000
27493,293290, 41.37, 0.00, 0.990, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.990, 83.33, 0.587, 0.00, 0.000, 0.00, 0.000
27494,293301, 41.37, 0.00, 0.992, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.992, 81.63, 0.510, 104.34, 0.260, 0.00, 0.000
27495,293312, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 82.75, 0.416, 69.76, 0.301, 0.00, 0.000
27496,293322, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 83.91, 0.390, 104.34, 0.330, 0.00, 0.000
27497,293333, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 83.91, 0.377, 68.18, 0.288, 0.00, 0.000
27498,293344, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 85.10, 0.424, 104.34, 0.251, 0.00, 0.000
27499,293354, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 80.53, 0.496, 0.00, 0.000, 0.00, 0.000
27500,293365, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 85.10, 0.537, 0.00, 0.000, 0.00, 0.000
27501,293376, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 80.53, 0.528, 0.00, 0.000, 0.00, 0.000
27502,293386, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 85.71, 0.499, 0.00, 0.000, 0.00, 0.000
27503,293397, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 80.53, 0.399, 105.26, 0.275, 0.00, 0.000
27504,293408, 41.37, 0.00, 0.995, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.995, 80.00, 0.332, 85.10, 0.328, 68.18, 0.310
27505,293418, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 104.34, 0.381, 85.71, 0.341, 80.53, 0.325
27506,293429, 41.37, 0.00, 0.992, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.992, 85.71, 0.337, 79.47, 0.335, 68.96, 0.306
27507,293440, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 86.33, 0.411, 80.00, 0.356, 102.56, 0.279
