seq,ms,raw_freq_hz,tracked_freq_hz,raw_confidence,tracked_confidence,envelope,attack,gate,pitch_valid,onset,input_peak,input_rms,filtered_peak,filtered_rms,c1_freq,c1_score,c2_freq,c2_score,c3_freq,c3_score,c4_freq,c4_score
12798,136544, 32.25, 36.00, 0.624, 0.563, 0.047380, 0.008995,1,1,0, 0.018517, 0.009997, 0.018419, 0.010234, 32.25, 0.624, 73.17, 0.561, 36.69, 0.510, 57.97, 0.133
12799,136554, 74.53, 36.53, 0.802, 0.846, 0.042156, 0.006303,1,1,0, 0.019430, 0.008645, 0.015468, 0.007345, 74.53, 0.802, 37.26, 0.786, 108.10, 0.111, 31.83, 0.108
12800,136565, 73.61, 36.65, 0.778, 0.567, 0.037464, 0.004417,1,1,0, 0.010510, 0.005815, 0.010759, 0.005449, 73.61, 0.778, 36.80, 0.455, 31.49, 0.364, 226.41, 0.243
12801,136576, 37.03, 36.81, 0.787, 0.847, 0.033410, 0.003095,1,1,0, 0.012934, 0.006869, 0.011639, 0.005890, 37.03, 0.787, 74.07, 0.722, 111.11, 0.441, 44.44, 0.426
12802,136586, 37.38, 37.05, 0.816, 0.867, 0.029915, 0.002169,1,1,0, 0.019559, 0.007702, 0.015753, 0.006975, 37.38, 0.816, 74.53, 0.649, 44.77, 0.617, 111.11, 0.521
12803,136597, 37.26, 37.14, 0.761, 0.828, 0.027093, 0.001520,1,1,0, 0.020882, 0.009988, 0.015421, 0.008481, 37.26, 0.761, 74.53, 0.735, 32.00, 0.665, 226.41, 0.481
12804,136608, 36.92, 37.05, 0.893, 0.923, 0.024364, 0.001065,1,1,0, 0.018952, 0.007942, 0.014260, 0.006402, 36.92, 0.893, 73.61, 0.812, 222.22, 0.415, 55.29, 0.387
12805,136618, 36.92, 36.99, 0.858, 0.898, 0.021963, 0.000746,1,1,0, 0.016265, 0.006550, 0.013584, 0.006124, 36.92, 0.858, 73.61, 0.839, 31.66, 0.502, 55.55, 0.417
12806,136629, 37.26, 37.11, 0.908, 0.933, 0.020203, 0.000523,1,1,0, 0.022573, 0.010961, 0.016792, 0.009333, 37.26, 0.908, 74.53, 0.878, 32.08, 0.333, 226.41, 0.273
12807,136640, 74.07, 37.12, 0.878, 0.894, 0.018396, 0.000366,1,1,0, 0.024216, 0.009903, 0.018511, 0.007569, 74.07, 0.878, 37.15, 0.853, 44.60, 0.370, 110.09, 0.339
12808,136650, 36.80, 36.99, 0.871, 0.907, 0.016858, 0.000256,1,1,0, 0.024466, 0.011475, 0.015909, 0.007503, 36.80, 0.871, 73.61, 0.816, 32.00, 0.617, 226.41, 0.362
12809,136661, 74.07, 37.01, 0.794, 0.806, 0.015417, 0.001425,1,1,0, 0.016009, 0.008202, 0.015824, 0.006033, 74.07, 0.794, 37.03, 0.731, 226.41, 0.309, 110.09, 0.249
12810,136672, 37.38, 37.16, 0.795, 0.852, 0.014434, 0.001787,1,1,0, 0.016327, 0.008417, 0.016200, 0.008052, 37.38, 0.795, 74.53, 0.774, 31.91, 0.531, 44.77, 0.309
12811,136682, 74.53, 37.20, 0.895, 0.877, 0.013590, 0.002796,1,1,0, 0.016202, 0.007979, 0.014906, 0.007503, 74.53, 0.895, 37.26, 0.830, 44.44, 0.590, 110.09, 0.429
12812,136693, 73.61, 37.04, 0.914, 0.929, 0.012521, 0.001959,1,1,0, 0.013531, 0.006613, 0.012650, 0.006328, 73.61, 0.914, 36.80, 0.901, 55.29, 0.420, 111.11, 0.393
12813,136704, 74.07, 37.03, 0.859, 0.896, 0.015268, 0.019117,1,1,0, 0.030925, 0.014726, 0.019812, 0.008932, 74.07, 0.859, 37.03, 0.856, 226.41, 0.475, 32.00, 0.407
12814,136714, 37.26, 37.13, 0.836, 0.882, 0.013987, 0.013396,1,1,0, 0.014608, 0.008144, 0.012727, 0.006333, 37.26, 0.836, 74.53, 0.718, 31.91, 0.653, 226.41, 0.329
12815,136725, 37.15, 37.14, 0.763, 0.829, 0.015076, 0.013079,1,1,0, 0.017741, 0.008756, 0.019688, 0.008215, 37.15, 0.763, 74.53, 0.695, 226.41, 0.386, 110.09, 0.363
12816,136736, 36.80, 37.00, 0.882, 0.915, 0.013873, 0.009165,1,1,0, 0.016826, 0.007702, 0.013923, 0.006766, 36.80, 0.882, 73.61, 0.687, 110.09, 0.353, 222.22, 0.343
12817,136746, 37.15, 37.06, 0.918, 0.941, 0.014352, 0.010641,1,1,0, 0.018362, 0.008432, 0.016968, 0.007690, 37.15, 0.918, 74.07, 0.841, 31.83, 0.520, 111.11, 0.426
12818,136757, 37.26, 37.14, 0.943, 0.959, 0.013171, 0.007457,1,1,0, 0.018689, 0.008702, 0.012368, 0.005879, 37.26, 0.943, 74.53, 0.872, 32.00, 0.541, 226.41, 0.306
12819,136768, 37.15, 37.15, 0.864, 0.902, 0.011956, 0.005226,1,1,0, 0.015503, 0.006208, 0.010548, 0.004205, 37.15, 0.864, 74.53, 0.800, 31.66, 0.255, 226.41, 0.254
12820,136778, 37.26, 37.19, 0.873, 0.908, 0.010922, 0.003662,1,1,0, 0.013204, 0.008353, 0.008917, 0.004221, 37.26, 0.873, 74.07, 0.697, 44.11, 0.291, 110.09, 0.262
12821,136789, 37.85, 37.47, 0.686, 0.756, 0.009975, 0.002566,1,1,0, 0.006850, 0.003132, 0.008158, 0.004122, 37.85, 0.686, 74.07, 0.372, 222.22, 0.217, 44.60, 0.156
12822,136800, 37.85, 37.63, 0.422, 0.496, 0.009043, 0.001798,1,1,0, 0.010459, 0.006373, 0.008290, 0.003343, 37.85, 0.422, 75.00, 0.394, 230.76, 0.260, 32.43, 0.184
12823,136810, 226.41, 37.63, 0.277, 0.446, 0.008220, 0.001260,1,1,0, 0.009385, 0.004781, 0.004606, 0.002740, 226.41, 0.277, 90.22, 0.148, 108.10, 0.132, 75.47, 0.104
12824,136821, 214.28, 67.23, 0.597, 0.524, 0.007455, 0.000883,1,1,0, 0.007330, 0.003482, 0.005824, 0.002676, 214.28, 0.597, 108.10, 0.508, 0.00, 0.000, 0.00, 0.000
12825,136832, 32.69, 52.72, 0.702, 0.659, 0.006805, 0.000618,1,1,0, 0.006945, 0.003161, 0.004227, 0.002526, 32.69, 0.702, 214.28, 0.622, 106.19, 0.183, 37.50, 0.082
12826,136842, 33.14, 44.50, 0.662, 0.625, 0.006237, 0.000433,1,1,0, 0.005581, 0.002607, 0.006432, 0.002697, 33.14, 0.662, 39.60, 0.468, 214.28, 0.406, 49.18, 0.319
12827,136853, 49.18, 46.46, 0.660, 0.651, 0.005618, 0.000303,1,1,0, 0.003610, 0.001893, 0.002912, 0.001506, 49.18, 0.660, 40.00, 0.642, 32.52, 0.549, 214.28, 0.279
12828,136864, 49.79, 47.86, 0.794, 0.807, 0.005148, 0.000213,1,1,0, 0.006795, 0.003417, 0.004860, 0.002261, 49.79, 0.794, 99.17, 0.356, 32.87, 0.356, 214.28, 0.206
12829,136874, 49.58, 48.58, 0.781, 0.842, 0.004885, 0.001588,1,1,0, 0.004837, 0.002886, 0.005390, 0.002328, 49.58, 0.781, 98.36, 0.696, 33.05, 0.513, 210.52, 0.196
12830,136885, 100.00, 49.00, 0.823, 0.774, 0.004595, 0.001113,1,1,0, 0.007933, 0.004295, 0.004959, 0.002317, 100.00, 0.823, 49.58, 0.687, 32.87, 0.598, 206.89, 0.201
12831,136896, 32.87, 49.25, 0.882, 0.778, 0.004215, 0.000779,1,1,0, 0.006613, 0.003466, 0.003362, 0.001776, 32.87, 0.882, 99.17, 0.795, 49.58, 0.692, 206.89, 0.081
12832,136906, 99.17, 49.39, 0.814, 0.808, 0.003854, 0.000546,1,1,0, 0.005630, 0.003150, 0.002703, 0.001582, 99.17, 0.814, 49.58, 0.733, 33.14, 0.699, 203.38, 0.148
12833,136917, 99.17, 49.47, 0.743, 0.752, 0.004382, 0.004614,1,1,0, 0.005273, 0.002654, 0.005470, 0.002380, 99.17, 0.743, 49.58, 0.659, 33.24, 0.427, 65.57, 0.239
12834,136928, 32.96, 49.52, 0.915, 0.848, 0.004042, 0.003233,1,1,0, 0.004979, 0.002457, 0.003428, 0.001894, 32.96, 0.915, 49.58, 0.789, 99.17, 0.691, 200.00, 0.291
12835,136938, 32.96, 49.37, 0.907, 0.838, 0.003713, 0.002266,1,1,0, 0.003697, 0.001939, 0.003353, 0.001718, 32.96, 0.907, 49.18, 0.775, 99.17, 0.644, 39.34, 0.401
12836,136949, 49.38, 49.38, 0.852, 0.893, 0.003437, 0.001588,1,1,0, 0.004185, 0.001905, 0.002902, 0.001699, 49.38, 0.852, 99.17, 0.623, 200.00, 0.348, 33.05, 0.346
12837,136960, 49.58, 49.46, 0.945, 0.960, 0.003212, 0.001112,1,1,0, 0.004423, 0.002085, 0.003445, 0.001847, 49.58, 0.945, 99.17, 0.641, 33.14, 0.504, 196.72, 0.282
12838,136970, 49.58, 49.51, 0.889, 0.920, 0.002970, 0.000779,1,1,0, 0.003906, 0.001879, 0.003114, 0.001521, 49.58, 0.889, 99.17, 0.543, 33.14, 0.538, 39.60, 0.516
12839,136981, 49.58, 49.54, 0.826, 0.874, 0.003117, 0.001886,1,1,0, 0.004392, 0.002230, 0.003886, 0.001868, 49.58, 0.826, 33.24, 0.703, 39.73, 0.676, 200.00, 0.454
12840,136992, 49.79, 49.64, 0.807, 0.860, 0.003627, 0.004789,1,1,0, 0.005928, 0.002355, 0.004997, 0.002145, 49.79, 0.807, 39.73, 0.414, 33.61, 0.360, 100.84, 0.286
12841,137002, 49.79, 49.70, 0.904, 0.931, 0.004288, 0.004249,1,1,0, 0.007333, 0.003481, 0.005887, 0.002577, 49.79, 0.904, 65.93, 0.318, 40.13, 0.281, 98.36, 0.211
12842,137013, 49.79, 49.74, 0.779, 0.839, 0.003974, 0.002977,1,1,0, 0.007994, 0.004231, 0.003916, 0.002060, 49.79, 0.779, 32.96, 0.550, 65.21, 0.348, 98.36, 0.251
12843,137024, 49.79, 49.76, 0.696, 0.748, 0.004325, 0.002249,1,1,0, 0.007609, 0.002865, 0.005012, 0.002832, 49.79, 0.696, 65.57, 0.433, 32.34, 0.269, 97.56, 0.197
12844,137034, 49.58, 49.68, 0.761, 0.803, 0.004385, 0.002268,1,1,0, 0.006106, 0.003320, 0.004916, 0.002715, 49.58, 0.761, 33.24, 0.345, 206.89, 0.342, 39.86, 0.280
12845,137045, 33.70, 42.97, 0.806, 0.769, 0.011453, 0.022794,1,1,0, 0.028997, 0.014141, 0.016903, 0.007260, 33.70, 0.806, 218.18, 0.647, 104.34, 0.253, 40.81, 0.118
12846,137056, 30.07, 33.94, 0.663, 0.651, 0.312076, 0.884849,1,1,1, 0.605246, 0.243493, 0.481148, 0.184304, 30.07, 0.663, 35.82, 0.517, 203.38, 0.440, 120.00, 0.283
12847,137066, 36.14, 35.48, 0.693, 0.736, 0.382958, 0.620084,1,1,0, 0.531816, 0.201181, 0.485703, 0.197670, 36.14, 0.693, 44.94, 0.567, 31.66, 0.387, 71.00, 0.379
12848,137077, 73.17, 61.86, 0.671, 0.624, 0.438520, 0.434542,1,1,0, 0.610228, 0.275309, 0.578088, 0.249207, 73.17, 0.671, 34.38, 0.084, 123.71, 0.043, 37.38, 0.043
12849,137088, 73.61, 44.16, 0.838, 0.715, 0.513024, 0.351777,1,1,0, 0.816456, 0.350933, 0.648415, 0.318580, 73.61, 0.838, 36.58, 0.685, 31.57, 0.057, 0.00, 0.000
12850,137098, 37.03, 39.17, 0.943, 0.959, 0.500190, 0.246518,1,1,0, 0.672008, 0.301721, 0.558914, 0.286568, 37.03, 0.943, 74.07, 0.900, 30.53, 0.293, 52.40, 0.145
12851,137109, 37.15, 37.75, 0.982, 0.987, 0.547892, 0.464702,1,1,0, 0.695975, 0.338139, 0.659392, 0.306015, 37.15, 0.982, 74.07, 0.914, 46.87, 0.043, 52.63, 0.037
12852,137120, 37.15, 37.33, 0.995, 0.997, 0.494433, 0.325654,1,1,0, 0.536149, 0.209391, 0.500028, 0.185254, 37.15, 0.995, 74.07, 0.942, 46.69, 0.133, 127.65, 0.025
12853,137130, 37.15, 37.20, 0.993, 0.995, 0.478699, 0.228211,1,1,0, 0.633768, 0.243756, 0.588475, 0.226044, 37.15, 0.993, 74.07, 0.940, 46.15, 0.057, 125.00, 0.041
12854,137141, 37.15, 37.16, 0.976, 0.983, 0.491318, 0.271323,1,1,0, 0.614260, 0.307749, 0.600322, 0.291256, 37.15, 0.976, 74.07, 0.964, 30.69, 0.020, 181.81, 0.013
12855,137152, 74.53, 37.15, 0.977, 0.980, 0.503365, 0.309186,1,1,0, 0.623275, 0.305282, 0.600279, 0.287160, 74.53, 0.977, 37.15, 0.972, 30.69, 0.129, 52.86, 0.036
12856,137162, 74.07, 37.15, 0.998, 0.998, 0.518695, 0.350623,1,1,0, 0.629710, 0.296995, 0.602563, 0.282234, 74.07, 0.998, 37.15, 0.997, 31.49, 0.000, 0.00, 0.000
12857,137173, 37.15, 37.15, 0.999, 0.999, 0.475056, 0.245709,1,1,0, 0.630942, 0.227430, 0.495101, 0.186862, 37.15, 0.999, 74.07, 0.999, 46.51, 0.046, 123.71, 0.021
12858,137184, 74.07, 37.10, 0.999, 0.998, 0.476988, 0.278775,1,1,0, 0.553975, 0.222374, 0.605281, 0.234749, 74.07, 0.999, 37.03, 0.998, 45.62, 0.043, 121.21, 0.020
12859,137194, 37.15, 37.12, 0.999, 0.999, 0.488908, 0.290146,1,1,0, 0.615037, 0.302736, 0.597903, 0.284789, 37.15, 0.999, 74.07, 0.998, 30.45, 0.031, 0.00, 0.000
12860,137205, 37.15, 37.13, 0.999, 0.999, 0.504472, 0.335198,1,1,0, 0.614138, 0.304454, 0.602530, 0.285043, 37.15, 0.999, 74.07, 0.998, 30.84, 0.063, 53.33, 0.005
12861,137216, 37.15, 37.14, 0.999, 0.999, 0.509329, 0.332771,1,1,0, 0.616707, 0.271185, 0.588679, 0.255996, 37.15, 0.999, 74.07, 0.998, 31.74, 0.017, 0.00, 0.000
12862,137226, 74.07, 37.14, 0.999, 0.999, 0.467088, 0.233199,1,1,0, 0.623171, 0.212597, 0.539834, 0.189164, 74.07, 0.999, 37.15, 0.999, 45.97, 0.026, 121.21, 0.011
12863,137237, 74.07, 37.14, 0.999, 0.999, 0.471302, 0.266962,1,1,0, 0.623828, 0.252566, 0.590463, 0.251806, 74.07, 0.999, 37.15, 0.999, 45.28, 0.034, 117.64, 0.002
12864,137248, 37.15, 37.14, 0.999, 0.999, 0.481812, 0.290256,1,1,0, 0.616799, 0.295849, 0.585325, 0.277405, 37.15, 0.999, 74.07, 0.999, 30.61, 0.066, 53.09, 0.005
12865,137258, 74.07, 37.15, 0.999, 0.999, 0.496639, 0.320768,1,1,0, 0.624286, 0.300422, 0.584528, 0.281651, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
12866,137269, 74.07, 37.15, 0.999, 0.999, 0.469357, 0.315122,1,1,0, 0.592344, 0.237356, 0.559483, 0.212866, 74.07, 0.999, 37.15, 0.999, 31.91, 0.046, 0.00, 0.000
12867,137280, 37.15, 37.15, 0.999, 0.999, 0.453039, 0.236197,1,1,0, 0.529943, 0.204367, 0.575962, 0.202082, 37.15, 0.999, 74.07, 0.998, 45.62, 0.044, 118.81, 0.013
12868,137290, 37.15, 37.15, 0.999, 0.999, 0.462587, 0.262138,1,1,0, 0.603171, 0.277718, 0.573839, 0.265939, 37.15, 0.999, 74.07, 0.998, 44.94, 0.031, 0.00, 0.000
12869,137301, 74.07, 37.15, 0.999, 0.999, 0.471517, 0.279820,1,1,0, 0.593273, 0.289436, 0.566802, 0.269457, 74.07, 0.999, 37.15, 0.998, 30.84, 0.100, 53.57, 0.024
12870,137312, 37.15, 37.15, 0.999, 0.999, 0.483158, 0.299632,1,1,0, 0.586899, 0.288380, 0.561191, 0.272438, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
12871,137322, 37.15, 37.15, 0.999, 0.999, 0.445007, 0.209976,1,1,0, 0.587988, 0.217524, 0.472801, 0.182843, 37.15, 0.999, 74.07, 0.999, 45.80, 0.037, 118.81, 0.012
12872,137333, 37.15, 37.15, 0.999, 0.999, 0.441732, 0.232927,1,1,0, 0.509686, 0.202782, 0.560422, 0.214036, 37.15, 0.999, 74.07, 0.999, 45.28, 0.076, 116.50, 0.031
12873,137344, 74.07, 37.15, 0.999, 0.999, 0.452266, 0.253298,1,1,0, 0.582866, 0.284732, 0.554668, 0.268592, 74.07, 0.999, 37.15, 0.999, 44.94, 0.017, 115.38, 0.000
12874,137354, 74.07, 37.15, 0.999, 0.999, 0.461746, 0.274123,1,1,0, 0.579088, 0.283102, 0.549603, 0.263128, 74.07, 0.999, 37.15, 0.999, 31.08, 0.139, 53.81, 0.035
12875,137365, 37.15, 37.15, 0.999, 0.999, 0.472834, 0.285762,1,1,0, 0.580837, 0.279742, 0.544323, 0.266081, 37.15, 0.999, 74.07, 0.999, 31.49, 0.014, 0.00, 0.000
12876,137376, 74.07, 37.15, 0.999, 0.999, 0.435978, 0.200256,1,1,0, 0.577611, 0.216445, 0.464203, 0.175519, 74.07, 0.999, 37.15, 0.999, 45.62, 0.053, 117.64, 0.023
12877,137386, 74.07, 37.15, 0.999, 0.999, 0.433132, 0.224031,1,1,0, 0.484281, 0.199639, 0.541705, 0.215510, 74.07, 0.999, 37.15, 0.999, 44.94, 0.107, 115.38, 0.055
12878,137397, 74.07, 37.15, 0.999, 0.999, 0.442283, 0.236897,1,1,0, 0.572352, 0.279306, 0.533921, 0.261743, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
12879,137408, 37.15, 37.15, 0.999, 0.999, 0.452489, 0.257359,1,1,0, 0.568020, 0.277784, 0.531514, 0.258729, 37.15, 0.999, 74.07, 0.999, 31.16, 0.132, 54.05, 0.031
12880,137418, 74.07, 37.15, 0.999, 0.999, 0.462276, 0.277315,1,1,0, 0.565269, 0.267808, 0.528317, 0.254952, 74.07, 0.999, 37.15, 0.999, 31.66, 0.070, 55.04, 0.019
12881,137429, 74.07, 37.15, 0.999, 0.999, 0.425669, 0.194337,1,1,0, 0.553133, 0.214130, 0.446827, 0.178412, 74.07, 0.999, 37.15, 0.999, 45.45, 0.055, 116.50, 0.030
12882,137440, 74.07, 37.15, 0.999, 0.999, 0.423791, 0.215505,1,1,0, 0.471956, 0.206414, 0.524448, 0.215542, 74.07, 0.999, 37.15, 0.999, 44.94, 0.121, 114.28, 0.060
12883,137450, 37.15, 37.15, 0.999, 0.999, 0.431749, 0.235427,1,1,0, 0.550282, 0.271329, 0.520005, 0.252552, 37.15, 0.999, 74.07, 0.999, 31.25, 0.029, 54.29, 0.000
12884,137461, 74.07, 37.15, 0.999, 0.999, 0.442467, 0.255135,1,1,0, 0.546656, 0.274918, 0.516653, 0.257161, 74.07, 0.999, 37.15, 0.999, 31.25, 0.065, 54.29, 0.020
12885,137472, 74.07, 37.15, 0.999, 0.999, 0.448490, 0.282640,1,1,0, 0.535597, 0.245878, 0.512913, 0.231503, 74.07, 0.999, 37.15, 0.999, 31.91, 0.141, 55.29, 0.047
12886,137482, 74.07, 37.15, 0.999, 0.999, 0.413116, 0.198069,1,1,0, 0.529717, 0.204730, 0.467207, 0.182197, 74.07, 0.999, 37.15, 0.999, 45.28, 0.070, 115.38, 0.038
12887,137493, 37.15, 37.15, 0.999, 0.999, 0.414885, 0.209833,1,1,0, 0.520944, 0.229775, 0.506948, 0.227537, 37.15, 0.999, 74.07, 0.999, 44.77, 0.103, 113.20, 0.047
12888,137504, 74.07, 37.15, 0.999, 0.999, 0.422671, 0.225743,1,1,0, 0.527333, 0.265828, 0.503261, 0.245636, 74.07, 0.999, 37.15, 0.999, 31.16, 0.087, 54.29, 0.033
12889,137514, 74.07, 37.15, 0.999, 0.999, 0.433508, 0.249148,1,1,0, 0.518802, 0.269824, 0.501053, 0.253558, 74.07, 0.999, 37.15, 0.999, 31.49, 0.009, 54.79, 0.002
12890,137525, 37.15, 37.15, 0.999, 0.999, 0.413414, 0.261068,1,1,0, 0.515392, 0.219381, 0.488081, 0.198507, 37.15, 0.999, 74.07, 0.999, 32.00, 0.143, 55.55, 0.041
12891,137536, 37.15, 37.15, 0.999, 0.999, 0.398870, 0.189261,1,1,0, 0.453423, 0.197397, 0.497769, 0.191819, 37.15, 0.999, 74.07, 0.999, 45.11, 0.098, 114.28, 0.054
12892,137546, 74.07, 37.15, 0.999, 0.999, 0.408114, 0.219044,1,1,0, 0.511416, 0.254543, 0.499555, 0.243172, 74.07, 0.999, 37.15, 0.999, 44.60, 0.083, 112.14, 0.042
12893,137557, 74.07, 37.15, 0.999, 0.999, 0.413617, 0.238967,1,1,0, 0.496361, 0.258927, 0.495060, 0.237651, 74.07, 0.999, 37.15, 0.999, 31.16, 0.158, 54.54, 0.061
12894,137568, 37.15, 37.15, 0.999, 0.999, 0.424277, 0.261502,1,1,0, 0.493428, 0.263654, 0.490655, 0.249761, 37.15, 0.999, 74.07, 0.999, 31.66, 0.006, 214.28, 0.002
12895,137578, 37.15, 37.15, 0.999, 0.999, 0.387450, 0.183255,1,1,0, 0.489630, 0.201509, 0.393792, 0.169514, 37.15, 0.999, 74.07, 0.999, 45.28, 0.068, 31.91, 0.059
12896,137589, 74.07, 37.15, 0.999, 0.999, 0.390529, 0.203441,1,1,0, 0.440688, 0.197417, 0.488456, 0.204964, 74.07, 0.999, 37.15, 0.999, 44.94, 0.134, 113.20, 0.081
12897,137600, 74.07, 37.15, 0.999, 0.999, 0.401307, 0.222000,1,1,0, 0.476622, 0.261413, 0.486586, 0.245304, 74.07, 0.999, 37.15, 0.999, 44.44, 0.069, 112.14, 0.039
12898,137610, 37.15, 37.15, 0.999, 0.999, 0.407025, 0.224967,1,1,0, 0.479100, 0.253314, 0.478916, 0.233172, 37.15, 0.999, 74.07, 0.999, 31.25, 0.207, 54.54, 0.069
12899,137621, 74.07, 37.15, 0.999, 0.999, 0.420033, 0.262091,1,1,0, 0.475265, 0.258568, 0.483417, 0.245523, 74.07, 0.999, 37.15, 0.999, 31.66, 0.047, 55.04, 0.023
12900,137632, 74.07, 37.15, 0.999, 0.999, 0.382827, 0.183668,1,1,0, 0.466455, 0.198551, 0.369382, 0.161391, 74.07, 0.999, 37.15, 0.999, 45.28, 0.086, 115.38, 0.054
12901,137642, 74.07, 37.15, 0.999, 0.999, 0.385612, 0.196064,1,1,0, 0.438512, 0.197012, 0.479410, 0.207680, 74.07, 0.999, 37.15, 0.999, 44.77, 0.178, 113.20, 0.105
12902,137653, 37.15, 37.15, 0.999, 0.999, 0.393370, 0.217551,1,1,0, 0.457123, 0.255214, 0.476499, 0.237317, 37.15, 0.999, 74.07, 0.999, 44.60, 0.032, 112.14, 0.018
12903,137664, 37.15, 37.15, 0.999, 0.999, 0.402441, 0.246577,1,1,0, 0.457815, 0.252353, 0.476952, 0.233345, 37.15, 0.999, 74.07, 0.999, 31.33, 0.183, 54.79, 0.068
12904,137674, 74.07, 37.15, 0.999, 0.999, 0.411304, 0.265177,1,1,0, 0.446473, 0.244622, 0.472519, 0.232723, 74.07, 0.999, 37.15, 0.999, 31.83, 0.121, 55.29, 0.061
12905,137685, 74.07, 37.15, 0.999, 0.999, 0.375981, 0.185830,1,1,0, 0.442106, 0.200106, 0.348841, 0.166853, 74.07, 0.999, 37.15, 0.999, 45.11, 0.098, 114.28, 0.063
12906,137696, 37.15, 37.15, 0.999, 0.999, 0.379811, 0.200538,1,1,0, 0.423453, 0.201436, 0.468146, 0.207469, 37.15, 0.999, 74.07, 0.999, 44.60, 0.188, 112.14, 0.109
12907,137706, 37.15, 37.15, 0.999, 0.999, 0.389642, 0.226953,1,1,0, 0.435433, 0.248651, 0.470375, 0.228357, 37.15, 0.999, 74.07, 0.999, 31.49, 0.058, 55.04, 0.035
12908,137717, 74.07, 37.15, 0.999, 0.999, 0.397293, 0.226714,1,1,0, 0.431212, 0.248563, 0.461533, 0.232554, 74.07, 0.999, 37.15, 0.999, 31.33, 0.106, 54.79, 0.047
12909,137728, 74.07, 37.15, 0.999, 0.999, 0.402785, 0.255509,1,1,0, 0.431508, 0.225837, 0.460900, 0.212089, 74.07, 0.999, 37.15, 0.999, 32.00, 0.187, 55.81, 0.085
12910,137738, 37.15, 37.15, 0.999, 0.999, 0.370012, 0.179055,1,1,0, 0.427133, 0.195699, 0.427835, 0.174135, 37.15, 0.999, 74.07, 0.999, 45.11, 0.108, 114.28, 0.069
12911,137749, 74.07, 37.15, 0.999, 0.999, 0.378242, 0.202326,1,1,0, 0.425348, 0.221046, 0.462455, 0.217063, 74.07, 0.999, 37.15, 0.999, 44.44, 0.156, 112.14, 0.096
12912,137760, 74.07, 37.15, 0.999, 0.999, 0.384212, 0.209809,1,1,0, 0.422574, 0.238615, 0.457544, 0.217120, 74.07, 0.999, 37.15, 0.999, 31.33, 0.141, 54.79, 0.069
12913,137770, 74.07, 37.15, 0.999, 0.999, 0.393917, 0.224427,1,1,0, 0.419551, 0.246495, 0.453576, 0.232645, 74.07, 0.999, 37.15, 0.999, 218.18, 0.021, 55.29, 0.016
12914,137781, 37.15, 37.15, 0.999, 0.999, 0.375295, 0.249594,1,1,0, 0.414289, 0.202287, 0.446681, 0.182680, 37.15, 0.999, 74.07, 0.999, 32.08, 0.214, 56.07, 0.091
12915,137792, 74.07, 37.15, 0.999, 0.999, 0.366527, 0.179894,1,1,0, 0.423159, 0.196327, 0.455631, 0.188167, 74.07, 0.999, 37.15, 0.999, 44.94, 0.126, 113.20, 0.087
12916,137802, 74.07, 37.15, 0.999, 0.999, 0.376430, 0.197707,1,1,0, 0.424143, 0.236674, 0.456417, 0.225320, 74.07, 0.999, 37.15, 0.999, 44.28, 0.129, 111.11, 0.079
12917,137813, 37.15, 37.15, 0.999, 0.999, 0.380102, 0.205713,1,1,0, 0.421720, 0.232461, 0.450365, 0.209586, 37.15, 0.999, 74.07, 0.999, 31.33, 0.234, 55.04, 0.102
12918,137824, 37.15, 37.15, 0.999, 0.999, 0.392897, 0.240772,1,1,0, 0.419595, 0.244324, 0.453479, 0.232656, 37.15, 0.999, 74.07, 0.999, 222.22, 0.023, 55.55, 0.021
12919,137834, 74.07, 37.15, 0.999, 0.999, 0.358882, 0.168728,1,1,0, 0.400855, 0.184949, 0.303549, 0.155344, 74.07, 0.999, 37.15, 0.999, 32.00, 0.124, 45.11, 0.086
12920,137845, 74.07, 37.15, 0.999, 0.999, 0.363710, 0.183741,1,1,0, 0.419437, 0.196568, 0.452284, 0.199864, 74.07, 0.999, 37.15, 0.999, 44.60, 0.168, 112.14, 0.110
12921,137856, 37.15, 37.15, 0.999, 0.999, 0.372432, 0.196372,1,1,0, 0.419108, 0.241933, 0.448723, 0.226364, 37.15, 0.999, 74.07, 0.999, 44.28, 0.092, 111.11, 0.062
12922,137866, 37.15, 37.15, 0.999, 0.999, 0.380263, 0.226175,1,1,0, 0.419567, 0.231257, 0.451672, 0.209156, 37.15, 0.999, 74.07, 0.999, 31.33, 0.273, 55.04, 0.111
12923,137877, 74.07, 37.15, 0.999, 0.999, 0.391209, 0.241729,1,1,0, 0.422067, 0.237717, 0.449131, 0.226661, 74.07, 0.999, 37.15, 0.999, 31.83, 0.056, 55.55, 0.043
12924,137888, 74.07, 37.15, 0.999, 0.999, 0.356607, 0.169399,1,1,0, 0.386287, 0.180937, 0.289023, 0.147753, 74.07, 0.999, 37.15, 0.999, 44.94, 0.110, 113.20, 0.077
12925,137898, 74.07, 37.15, 0.999, 0.999, 0.359918, 0.180518,1,1,0, 0.414155, 0.195239, 0.444823, 0.201280, 74.07, 0.999, 37.15, 0.999, 44.60, 0.201, 111.11, 0.130
