12996,138656, 31.25, 0.00, 0.661, 0.000, 0.000019, 0.000005,0,0,0, 0.000030, 0.000021, 0.000021, 0.000013, 31.25, 0.661, 94.48, 0.655, 47.05, 0.529, 43.32, 0.509
12997,138666, 32.78, 0.00, 0.631, 0.000, 0.000019, 0.000003,0,0,0, 0.000030, 0.000022, 0.000018, 0.000013, 32.78, 0.631, 95.23, 0.533, 47.80, 0.497, 43.95, 0.006
12998,138677, 101.69, 0.00, 0.504, 0.000, 0.000018, 0.000005,0,0,0, 0.000030, 0.000024, 0.000020, 0.000012, 101.69, 0.504, 96.00, 0.475, 34.78, 0.312, 49.38, 0.265
12999,138688, 30.37, 0.00, 0.682, 0.000, 0.000018, 0.000006,0,0,0, 0.000030, 0.000020, 0.000020, 0.000013, 30.37, 0.682, 42.85, 0.630, 100.00, 0.357, 96.77, 0.355
13000,138698, 42.70, 0.00, 0.669, 0.000, 0.000019, 0.000010,0,0,0, 0.000030, 0.000021, 0.000022, 0.000013, 42.70, 0.669, 97.56, 0.462, 59.70, 0.217, 142.85, 0.208
13001,138709, 32.96, 0.00, 0.563, 0.000, 0.000018, 0.000007,0,0,0, 0.000030, 0.000023, 0.000020, 0.000013, 32.96, 0.563, 96.77, 0.525, 49.38, 0.521, 76.92, 0.201
13002,138720, 32.69, 0.00, 0.859, 0.000, 0.000018, 0.000006,0,0,0, 0.000030, 0.000020, 0.000020, 0.000013, 32.69, 0.859, 49.79, 0.760, 97.56, 0.620, 77.41, 0.079
13003,138730, 32.87, 0.00, 0.848, 0.000, 0.000018, 0.000004,0,0,0, 0.000030, 0.000022, 0.000020, 0.000014, 32.87, 0.848, 96.77, 0.658, 49.58, 0.565, 31.25, 0.335
13004,138741, 99.17, 0.00, 0.424, 0.000, 0.000018, 0.000003,0,0,0, 0.000030, 0.000020, 0.000019, 0.000013, 99.17, 0.424, 50.20, 0.227, 42.55, 0.217, 33.42, 0.198
13005,138752, 30.61, 0.00, 0.649, 0.000, 0.000019, 0.000014,0,0,0, 0.000030, 0.000022, 0.000023, 0.000013, 30.61, 0.649, 42.85, 0.589, 100.84, 0.307, 60.60, 0.250
13006,138762, 30.15, 0.00, 0.583, 0.000, 0.000018, 0.000010,0,0,0, 0.000030, 0.000021, 0.000020, 0.000014, 30.15, 0.583, 42.40, 0.564, 100.00, 0.274, 59.70, 0.213
13007,138773, 97.56, 0.00, 0.592, 0.000, 0.000018, 0.000007,0,0,0, 0.000030, 0.000021, 0.000020, 0.000013, 97.56, 0.592, 50.00, 0.575, 33.14, 0.489, 37.03, 0.358
